Biotype	DensityShuf	DensityWt	GC	LocID	Location	NbLocation	NbRepro	NbTrpG4Shuf	NbTrpG4Wt	NbpG4rLocShuf	NbpG4rLocWt	NbpG4rShuf	NbpG4rWt	PercentShuf	PercentWt	Sp	Tot	Type	index	nbTr	nuclA	nuclC	nuclG	nuclN	nuclT	meanShuffle	stdShuffle	ShortName
Pseudogene	0.0	0.0	30.326086956521745	junction-Pseudogene	junction	46.0	3	0	0	0.0	0.0	0	0	0.0	0.0	campylobacter_jejuni_subsp_jejuni_nctc_11168_atcc_700819	3680	Point		17	1261.0	457	659		1303.0	0.0	0.0	Cjej
Pseudogene	0.0	0.0008496176720475786	46.11910337905654	junction-Pseudogene	junction	1177.0	3	0	1	0.0	1.0	0	1	0.0	0.08496176720475786	danio_rerio	95648	Point		223	27319.0	20727	23385		24217.0	0.0002540220152413209	0.0004090143027431396	Drer
Pseudogene	0.0	0.0	44.979282376796256	junction-Pseudogene	junction	286.0	3	0	0	0.0	0.0	0	0	0.0	0.0	drosophila_melanogaster	22686	Point		155	6583.0	4937	5267		5899.0	0.00034965034965034965	0.0011056914895693634	Dmel
Pseudogene	0.0	0.0	45.98108747044918	junction-Pseudogene	junction	53.0	3	0	0	0.0	0.0	0	0	0.0	0.0	escherichia_coli_str_k_12_substr_mg1655	4230	Point		50	1178.0	897	1048		1107.0	0.0	0.0	Ecol
Pseudogene	0.0	0.0	32.745250096936786	junction-Pseudogene	junction	129.0	3	0	0	0.0	0.0	0	0	0.0	0.0	francisella_tularensis_subsp_tularensis_schu_s4	10316	Point		108	3552.0	1457	1921		3386.0	0.0	0.0	Ftul
Pseudogene	0.020469596628537028	0.013847080072245636	57.70689388422018	junction-Pseudogene	junction	3322.0	3	41	30	60.0	41.0	68	46	1.8061408789885611	1.2341962673088502	gallus_gallus	265003	Point		261	60336.0	74497	78428		51742.0	0.022697170379289585	0.0019101752413069703	Ggal
Pseudogene	0.0	0.0	57.38888888888889	junction-Pseudogene	junction	45.0	3	0	0	0.0	0.0	0	0	0.0	0.0	gasterosteus_aculeatus	3600	Point		31	793.0	1075	991		741.0	0.0	0.0	Gacu
Pseudogene	0.004443127962085308	0.002739928909952607	48.55600351447934	junction-Pseudogene	junction	13504.0	3	55	35	60.0	35.0	60	37	0.4443127962085308	0.2591824644549763	homo_sapiens	1117662	Point		3905	312870.0	258531	284161		262100.0	0.004087942548764319	0.0014961331422347934	Hsap
Pseudogene	0.023809523809523808	0.023809523809523808	61.42857142857143	junction-Pseudogene	junction	42.0	3	1	1	1.0	1.0	1	1	2.380952380952381	2.380952380952381	leishmania_major	3360	Point		34	671.0	975	1089		625.0	0.023809523809523808	0.0	Lmaj
Pseudogene	0.0033632286995515697	0.004484304932735426	45.59437207466307	junction-Pseudogene	junction	892.0	3	3	4	3.0	4.0	3	4	0.336322869955157	0.4484304932735426	monodelphis_domestica	70932	Point		581	21242.0	15692	16649		17349.0	0.001569506726457399	0.0013159055950417795	Mdom
Pseudogene	0.0014534883720930232	0.0010174418604651165	45.483746836174824	junction-Pseudogene	junction	6880.0	3	10	7	10.0	7.0	10	7	0.14534883720930233	0.10174418604651164	mus_musculus	553523	Point		2759	165813.0	119034	132729		135947.0	0.0038831381308796105	0.005816455297395621	Mmus
Pseudogene	0.0	0.0	45.88815789473684	junction-Pseudogene	junction	23.0	3	0	0	0.0	0.0	0	0	0.0	0.0	neisseria_meningitidis_z2491	1824	Point		22	567.0	435	402		420.0	0.0	0.0	Nmen
Pseudogene	0.0	0.0	44.341926729986426	junction-Pseudogene	junction	47.0	3	0	0	0.0	0.0	0	0	0.0	0.0	ornithorhynchus_anatinus	3685	Point		18	969.0	930	704		1082.0	0.0	0.0	Oana
Pseudogene	0.02369668246445497	0.009478672985781993	53.5362797236995	junction-Pseudogene	junction	211.0	3	5	2	5.0	2.0	5	2	2.3696682464454977	0.9478672985781992	pan_troglodytes	16359	Point		211	4121.0	4329	4429		3480.0	0.017535545023696683	0.0044961293746469825	Ptro
Pseudogene	0.00427715996578272	0.0051325919589392645	51.14957775124906	junction-Pseudogene	junction	1169.0	3	5	6	5.0	6.0	5	6	0.427715996578272	0.5132591958939264	pongo_abelii	90468	Point		678	21996.0	23802	22472		22194.0	0.008383233532934131	0.003012286888222242	Pabe
Pseudogene	0.0	0.0	39.51086956521739	junction-Pseudogene	junction	23.0	3	0	0	0.0	0.0	0	0	0.0	0.0	schizosaccharomyces_pombe	1840	Point		10	529.0	326	401		584.0	0.0	0.0	Spom
polymorphic_pseudogene	0.0	0.0	49.4161105815062	junction-polymorphic_pseudogene-Pseudogene	junction	87.0	3	0	0	0.0	0.0	0	0	0.0	0.0	danio_rerio	8392	Point	127.0	10	2296.0	2003	2144	0.0	1949.0	0.0	0.0	Drer
polymorphic_pseudogene	0.0	0.003584229390681004	52.963696964237464	junction-polymorphic_pseudogene-Pseudogene	junction	279.0	3	0	1	0.0	1.0	0	1	0.0	0.35842293906810035	homo_sapiens	22202	Point	145.0	45	5611.0	5825	5934	0.0	4832.0	0.0	0.0	Hsap
polymorphic_pseudogene	0.0036764705882352936	0.0036764705882352936	51.26718633710682	junction-polymorphic_pseudogene-Pseudogene	junction	272.0	3	1	1	1.0	1.0	1	1	0.3676470588235294	0.3676470588235294	mus_musculus	25529	Point	152.0	65	6751.0	6331	6757	0.0	5690.0	0.007352941176470586	0.004502738497763194	Mmus
processed_pseudogene	0.0	0.0	48.97727272727273	junction-processed_pseudogene-Pseudogene	junction	11.0	3	0	0	0.0	0.0	0	0	0.0	0.0	danio_rerio	880	Point	128.0	5	238.0	208	223	0.0	211.0	0.0	0.0	Drer
processed_pseudogene	0.002470660901791229	0.0030883261272390363	42.30474287174959	junction-processed_pseudogene-Pseudogene	junction	1619.0	3	4	5	4.0	5.0	4	5	0.2470660901791229	0.3088326127239036	homo_sapiens	129099	Point	146.0	1293	41862.0	25753	28862	0.0	32622.0	0.0017157367373550197	0.0006002627027841568	Hsap
processed_pseudogene	0.0018298261665141808	0.0036596523330283625	43.977314474651	junction-processed_pseudogene-Pseudogene	junction	1093.0	3	2	4	2.0	4.0	2	4	0.18298261665141813	0.36596523330283626	mus_musculus	87104	Point	153.0	954	27455.0	17934	20372	0.0	21343.0	0.0028463962590220596	0.0009644030680598902	Mmus
pseudogene	0.0	0.0	50.12571839080459	junction-pseudogene-Pseudogene	junction	70.0	3	0	0	0.0	0.0	0	0	0.0	0.0	anolis_carolinensis	5568	Point	26.0	58	1545.0	1362	1429	0.0	1232.0	0.0028571428571428567	0.006023386019368341	Acar
pseudogene	0.0	0.0	50.05565862708721	junction-pseudogene-Pseudogene	junction	102.0	3	0	0	0.0	0.0	0	0	0.0	0.0	aspergillus_nidulans	8085	Point	21.0	35	2030.0	2042	2005	0.0	2008.0	0.0	0.0	Anid
pseudogene	0.000526592943654555	0.0	41.02963707641721	junction-pseudogene-Pseudogene	junction	5697.0	3	3	0	3.0	0.0	3	0	0.0526592943654555	0.0	caenorhabditis_elegans	455578	Point	49.0	1418	138644.0	91454	95468	0.0	130012.0	0.00040372125680182547	0.00016652331017211053	Cele
pseudogene	0.0	0.0	30.326086956521745	junction-pseudogene-Pseudogene	junction	46.0	3	0	0	0.0	0.0	0	0	0.0	0.0	campylobacter_jejuni_subsp_jejuni_nctc_11168_atcc_700819	3680	Point	19.0	17	1261.0	457	659	0.0	1303.0	0.0	0.0	Cjej
pseudogene	0.0	0.0	54.90196078431373	junction-pseudogene-Pseudogene	junction	11.0	3	0	0	0.0	0.0	0	0	0.0	0.0	danio_rerio	561	Point	131.0	11	132.0	140	168	0.0	121.0	0.0	0.0	Drer
pseudogene	0.0	0.0	44.979282376796256	junction-pseudogene-Pseudogene	junction	286.0	3	0	0	0.0	0.0	0	0	0.0	0.0	drosophila_melanogaster	22686	Point	33.0	155	6583.0	4937	5267	0.0	5899.0	0.00034965034965034965	0.0011056914895693634	Dmel
pseudogene	0.0	0.0	45.98108747044918	junction-pseudogene-Pseudogene	junction	53.0	3	0	0	0.0	0.0	0	0	0.0	0.0	escherichia_coli_str_k_12_substr_mg1655	4230	Point	15.0	50	1178.0	897	1048	0.0	1107.0	0.0	0.0	Ecol
pseudogene	0.0	0.0	32.745250096936786	junction-pseudogene-Pseudogene	junction	129.0	3	0	0	0.0	0.0	0	0	0.0	0.0	francisella_tularensis_subsp_tularensis_schu_s4	10316	Point	19.0	108	3552.0	1457	1921	0.0	3386.0	0.0	0.0	Ftul
pseudogene	0.020469596628537028	0.013847080072245636	57.70689388422018	junction-pseudogene-Pseudogene	junction	3322.0	3	41	30	68.0	46.0	68	46	2.0469596628537032	1.3847080072245637	gallus_gallus	265003	Point	35.0	261	60336.0	74497	78428	0.0	51742.0	0.022697170379289585	0.0019101752413069703	Ggal
pseudogene	0.0	0.0	57.38888888888889	junction-pseudogene-Pseudogene	junction	45.0	3	0	0	0.0	0.0	0	0	0.0	0.0	gasterosteus_aculeatus	3600	Point	19.0	31	793.0	1075	991	0.0	741.0	0.0	0.0	Gacu
pseudogene	0.0	0.0	54.90668272125225	junction-pseudogene-Pseudogene	junction	43.0	3	0	0	0.0	0.0	0	0	0.0	0.0	homo_sapiens	3322	Point	148.0	32	733.0	1057	767	0.0	765.0	0.0	0.0	Hsap
pseudogene	0.023809523809523808	0.023809523809523808	61.42857142857143	junction-pseudogene-Pseudogene	junction	42.0	3	1	1	1.0	1.0	1	1	2.380952380952381	2.380952380952381	leishmania_major	3360	Point	17.0	34	671.0	975	1089	0.0	625.0	0.023809523809523808	0.0	Lmaj
pseudogene	0.0033632286995515697	0.004484304932735426	45.59437207466307	junction-pseudogene-Pseudogene	junction	892.0	3	3	4	3.0	4.0	3	4	0.336322869955157	0.4484304932735426	monodelphis_domestica	70932	Point	25.0	581	21242.0	15692	16649	0.0	17349.0	0.001569506726457399	0.0013159055950417795	Mdom
pseudogene	0.020408163265306117	0.0	59.489194499017685	junction-pseudogene-Pseudogene	junction	98.0	3	2	0	2.0	0.0	2	0	2.0408163265306123	0.0	mus_musculus	7635	Point	155.0	68	1569.0	2348	2194	0.0	1524.0	0.01836734693877551	0.013434297726620064	Mmus
pseudogene	0.0	0.0	45.88815789473684	junction-pseudogene-Pseudogene	junction	23.0	3	0	0	0.0	0.0	0	0	0.0	0.0	neisseria_meningitidis_z2491	1824	Point	20.0	22	567.0	435	402	0.0	420.0	0.0	0.0	Nmen
pseudogene	0.0	0.0	44.34192672998642	junction-pseudogene-Pseudogene	junction	47.0	3	0	0	0.0	0.0	0	0	0.0	0.0	ornithorhynchus_anatinus	3685	Point	24.0	18	969.0	930	704	0.0	1082.0	0.0	0.0	Oana
pseudogene	0.023696682464454968	0.009478672985781993	53.5362797236995	junction-pseudogene-Pseudogene	junction	211.0	3	5	2	5.0	2.0	5	2	2.3696682464454977	0.9478672985781992	pan_troglodytes	16359	Point	46.0	211	4121.0	4329	4429	0.0	3480.0	0.01753554502369668	0.004496129374646981	Ptro
pseudogene	0.00427715996578272	0.0051325919589392645	51.14957775124906	junction-pseudogene-Pseudogene	junction	1169.0	3	5	6	5.0	6.0	5	6	0.427715996578272	0.5132591958939264	pongo_abelii	90468	Point	20.0	678	21996.0	23802	22472	4.0	22194.0	0.008383233532934131	0.003012286888222242	Pabe
pseudogene	0.0	0.0	39.51086956521739	junction-pseudogene-Pseudogene	junction	23.0	3	0	0	0.0	0.0	0	0	0.0	0.0	schizosaccharomyces_pombe	1840	Point	36.0	10	529.0	326	401	0.0	584.0	0.0	0.0	Spom
tRNA_pseudogene	0.0	0.0	48.251748251748246	junction-tRNA_pseudogene-Pseudogene	junction	2.0	3	0	0	0.0	0.0	0	0	0.0	0.0	caenorhabditis_elegans	143	Point	51.0	2	29.0	33	36	0.0	45.0	0.0	0.0	Cele
transcribed_processed_pseudogene	0.0	0.0	47.851984215620575	junction-transcribed_processed_pseudogene-Pseudogene	junction	168.0	3	0	0	0.0	0.0	0	0	0.0	0.0	homo_sapiens	13431	Point	150.0	57	3846.0	3105	3322	0.0	3158.0	0.0	0.0	Hsap
transcribed_processed_pseudogene	0.02	0.0	46.842105263157904	junction-transcribed_processed_pseudogene-Pseudogene	junction	50.0	3	1	0	1.0	0.0	1	0	2.0	0.0	mus_musculus	3990	Point	157.0	34	1157.0	938	931	0.0	964.0	0.0044444444444444444	0.008819171036881969	Mmus
transcribed_unitary_pseudogene	0.004	0.003	50.84990692661898	junction-transcribed_unitary_pseudogene-Pseudogene	junction	1000.0	3	4	2	4.0	2.0	4	3	0.4	0.2	homo_sapiens	81656	Point	151.0	120	21319.0	19930	21592	0.0	18815.0	0.0071111111111111115	0.003723051317281446	Hsap
transcribed_unitary_pseudogene	0.006329113924050633	0.0	50.76027928626843	junction-transcribed_unitary_pseudogene-Pseudogene	junction	158.0	3	1	0	1.0	0.0	1	0	0.6329113924050633	0.0	mus_musculus	12890	Point	158.0	23	3516.0	3138	3405	0.0	2831.0	0.0007032348804500703	0.002109704641350211	Mmus
transcribed_unprocessed_pseudogene	0.0	0.007042253521126761	45.96180798878767	junction-transcribed_unprocessed_pseudogene-Pseudogene	junction	142.0	3	0	1	0.0	1.0	0	1	0.0	0.7042253521126761	danio_rerio	11416	Point	135.0	23	3209.0	2415	2832	0.0	2960.0	0.0	0.0	Drer
transcribed_unprocessed_pseudogene	0.006295907660020986	0.002938090241343127	49.1357120156045	junction-transcribed_unprocessed_pseudogene-Pseudogene	junction	4765.0	3	26	13	29.0	13.0	30	14	0.608604407135362	0.2728226652675761	homo_sapiens	412189	Point	152.0	760	114077.0	95784	106748	0.0	95580.0	0.005642998717500292	0.0011799319897469746	Hsap
transcribed_unprocessed_pseudogene	0.0010548523206751054	0.0	47.723314257277934	junction-transcribed_unprocessed_pseudogene-Pseudogene	junction	948.0	3	1	0	1.0	0.0	1	0	0.10548523206751054	0.0	mus_musculus	76361	Point	159.0	190	21209.0	17391	19051	0.0	18710.0	0.0012892639474917954	0.000465146151734281	Mmus
translated_processed_pseudogene	0.0	0.0	37.5	junction-translated_processed_pseudogene-Pseudogene	junction	2.0	3	0	0	0.0	0.0	0	0	0.0	0.0	mus_musculus	160	Point	160.0	2	37.0	24	36	0.0	63.0	0.0	0.0	Mmus
translated_unprocessed_pseudogene	0.0	0.0	50.865384615384606	junction-translated_unprocessed_pseudogene-Pseudogene	junction	11.0	3	0	0	0.0	0.0	0	0	0.0	0.0	homo_sapiens	1040	Point	153.0	2	275.0	250	279	0.0	236.0	0.0	0.0	Hsap
translated_unprocessed_pseudogene	0.0	0.0	27.500000000000004	junction-translated_unprocessed_pseudogene-Pseudogene	junction	2.0	3	0	0	0.0	0.0	0	0	0.0	0.0	mus_musculus	160	Point	161.0	1	56.0	23	21	0.0	60.0	0.0	0.0	Mmus
unitary_pseudogene	0.005050505050505051	0.0	48.83378345200098	junction-unitary_pseudogene-Pseudogene	junction	198.0	3	1	0	1.0	0.0	1	0	0.5050505050505051	0.0	homo_sapiens	16292	Point	154.0	46	4196.0	3972	3984	0.0	4140.0	0.001122334455667789	0.0022270633931520123	Hsap
unitary_pseudogene	0.0	0.0	48.17993079584775	junction-unitary_pseudogene-Pseudogene	junction	181.0	3	0	0	0.0	0.0	0	0	0.0	0.0	mus_musculus	14450	Point	162.0	38	4058.0	3440	3522	0.0	3430.0	0.0	0.0	Mmus
unprocessed_pseudogene	0.0	0.0	45.71927622062717	junction-unprocessed_pseudogene-Pseudogene	junction	912.0	3	0	0	0.0	0.0	0	0	0.0	0.0	danio_rerio	73282	Point	136.0	160	21186.0	15711	17793	0.0	18592.0	0.0003654970760233918	0.0005482456140350877	Drer
unprocessed_pseudogene	0.0035707573764330006	0.0026310843826348428	49.01978548878312	junction-unprocessed_pseudogene-Pseudogene	junction	5321.0	3	18	14	19.0	14.0	19	14	0.3570757376433001	0.26310843826348435	homo_sapiens	430467	Point	155.0	1450	119678.0	100641	110373	0.0	99775.0	0.0041554427947963	0.00047399442305398593	Hsap
unprocessed_pseudogene	0.0005046681806712087	0.0005046681806712087	44.090128660370134	junction-unprocessed_pseudogene-Pseudogene	junction	3963.0	3	2	2	2.0	2.0	2	2	0.05046681806712087	0.05046681806712087	mus_musculus	316259	Point	163.0	1272	98296.0	65181	74258	0.0	78524.0	0.001401856057420024	0.0006689365682810525	Mmus
Pseudogene	0.0	0.0	41.630276564774384	start_codon-Pseudogene	start_codon	9.0	3	0	0	0.0	0.0	0	0	0.0	0.0	danio_rerio	687	Segment		9	176.0	130	156		225.0	0.0	0.0	Drer
Pseudogene	0.2469135802469136	0.0	53.086419753086425	start_codon-Pseudogene	start_codon	61.0	3	1	0	1.0	0.0	1	0	1.639344262295082	0.0	homo_sapiens	4050	Segment		61	750.0	1011	1139		1150.0	0.2469135802469136	0.30240614108434305	Hsap
Pseudogene	0.0	0.0	46.24733125307933	start_codon-Pseudogene	start_codon	95.0	3	0	0	0.0	0.0	0	0	0.0	0.0	mus_musculus	6089	Segment		95	1584.0	1408	1408		1689.0	0.0	0.0	Mmus
polymorphic_pseudogene	0.0	0.0	41.630276564774384	start_codon-polymorphic_pseudogene-Pseudogene	start_codon	9.0	3	0	0	0.0	0.0	0	0	0.0	0.0	danio_rerio	687	Segment	140.0	9	176.0	130	156	0.0	225.0	0.0	0.0	Drer
polymorphic_pseudogene	0.2469135802469136	0.0	53.086419753086425	start_codon-polymorphic_pseudogene-Pseudogene	start_codon	61.0	3	1	0	1.0	0.0	1	0	1.639344262295082	0.0	homo_sapiens	4050	Segment	162.0	61	750.0	1011	1139	0.0	1150.0	0.2469135802469136	0.30240614108434305	Hsap
polymorphic_pseudogene	0.0	0.0	46.24733125307933	start_codon-polymorphic_pseudogene-Pseudogene	start_codon	95.0	3	0	0	0.0	0.0	0	0	0.0	0.0	mus_musculus	6089	Segment	169.0	95	1584.0	1408	1408	0.0	1689.0	0.0	0.0	Mmus
Pseudogene	0.0	0.0	45.59386973180077	stop_codon-Pseudogene	stop_codon	7.0	3	0	0	0.0	0.0	0	0	0.0	0.0	danio_rerio	522	Segment		7	162.0	119	119		122.0	0.0	0.0	Drer
Pseudogene	0.3033060357901122	0.0	47.315741583257505	stop_codon-Pseudogene	stop_codon	46.0	3	1	0	1.0	0.0	1	0	2.1739130434782608	0.0	homo_sapiens	3297	Segment		46	871.0	806	754		866.0	0.0674013412866916	0.13374539030758217	Hsap
Pseudogene	0.0	0.0	43.28051643192489	stop_codon-Pseudogene	stop_codon	70.0	3	0	0	0.0	0.0	0	0	0.0	0.0	mus_musculus	6816	Segment		70	2299.0	1387	1563		1567.0	0.048904538341158064	0.07335680751173708	Mmus
polymorphic_pseudogene	0.0	0.0	45.59386973180077	stop_codon-polymorphic_pseudogene-Pseudogene	stop_codon	7.0	3	0	0	0.0	0.0	0	0	0.0	0.0	danio_rerio	522	Segment	145.0	7	162.0	119	119	0.0	122.0	0.0	0.0	Drer
polymorphic_pseudogene	0.3033060357901122	0.0	47.315741583257505	stop_codon-polymorphic_pseudogene-Pseudogene	stop_codon	46.0	3	1	0	1.0	0.0	1	0	2.1739130434782608	0.0	homo_sapiens	3297	Segment	170.0	46	871.0	806	754	0.0	866.0	0.0674013412866916	0.13374539030758217	Hsap
polymorphic_pseudogene	0.0	0.0	43.28051643192489	stop_codon-polymorphic_pseudogene-Pseudogene	stop_codon	70.0	3	0	0	0.0	0.0	0	0	0.0	0.0	mus_musculus	6816	Segment	175.0	70	2299.0	1387	1563	0.0	1567.0	0.048904538341158064	0.07335680751173708	Mmus
